#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
Hammerhead_3         RF00008   AJ295013.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
Hammerhead_HH9       RF02275   AJ295013.1           -          cm       19       54      247      275      +    no    1 0.62   0.0   15.6    0.0011 !   Hammerhead ribozyme HH9
Hammerhead_HH10      RF02277   AJ295013.1           -          cm        1       62      215      275      +    3'    3 0.54   0.0   11.5     0.056 ?   Hammerhead ribozyme HH10
Hammerhead_3         RF00008   AJ295019.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
Hammerhead_HH9       RF02275   AJ295019.1           -          cm       19       54      247      275      +    no    1 0.62   0.0   15.6    0.0011 !   Hammerhead ribozyme HH9
Hammerhead_HH10      RF02277   AJ295019.1           -          cm        1       62      215      275      +    3'    3 0.54   0.0   11.5     0.056 ?   Hammerhead ribozyme HH10
Hammerhead_3         RF00008   AJ295018.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
Hammerhead_HH9       RF02275   AJ295018.1           -          cm       19       54      247      275      +    no    1 0.62   0.0   15.6    0.0011 !   Hammerhead ribozyme HH9
Hammerhead_HH10      RF02277   AJ295018.1           -          cm        1       62      215      275      +    3'    3 0.54   0.0   11.5     0.056 ?   Hammerhead ribozyme HH10
Hammerhead_3         RF00008   AJ295017.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
Hammerhead_HH9       RF02275   AJ295017.1           -          cm       19       54      247      275      +    no    1 0.62   0.0   15.6    0.0011 !   Hammerhead ribozyme HH9
Hammerhead_3         RF00008   AJ295016.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
Hammerhead_HH9       RF02275   AJ295016.1           -          cm       19       54      247      275      +    no    1 0.62   0.0   15.6    0.0011 !   Hammerhead ribozyme HH9
Hammerhead_HH10      RF02277   AJ295016.1           -          cm        1       62      215      275      +    3'    3 0.54   0.0   11.5     0.056 ?   Hammerhead ribozyme HH10
Hammerhead_3         RF00008   AJ295015.1           -          cm        1       58      234      275      +    no    1 0.55   0.0   23.7   2.7e-05 !   Hammerhead ribozyme (type III)
