#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
HDV_ribozyme         RF00094   NC_040729.1          -          cm        1       91      685      777      +    no    1 0.68   0.0   49.7   1.5e-07 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   NC_040729.1          -          cm        1       91      920      832      -    no    1 0.62   0.0   44.5   1.3e-06 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   NC_040729.1          -          cm        1       74      687      773      +    no    1 0.68   0.0   27.4   4.8e-05 !   HDV ribozyme from F. prausnitzii
HDV-F-prausnitzii    RF02682   NC_040845.1          -          cm        1       74      659      751      +    no    1 0.61   0.0   40.7   4.2e-08 !   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   NC_040845.1          -          cm        1       91      891      793      -    no    1 0.60   0.0   46.3     6e-07 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   NC_040845.1          -          cm        1       91      657      752      +    no    1 0.59   0.0   37.8     2e-05 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   NC_001653.2          -          cm        1       91      904      812      -    no    1 0.66   0.0   92.8   3.3e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   NC_001653.2          -          cm        1       91      686      774      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   NC_001653.2          -          cm        1       74      902      817      -    no    1 0.66   0.0   15.2     0.032 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MT050453.1           -          cm        1       91      906      814      -    no    1 0.66   0.0   91.0   6.7e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MT050453.1           -          cm        1       91      689      776      +    no    1 0.69   0.0   71.9   1.7e-11 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MT050453.1           -          cm        1       74      691      774      +    no    1 0.71   0.1   23.8   0.00033 !   HDV ribozyme from F. prausnitzii
HDV-F-prausnitzii    RF02682   MT050453.1           -          cm        1       74      904      819      -    no    1 0.66   0.0   14.6     0.043 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   LC575944.1           -          cm        1       91      924      832      -    no    1 0.58   0.0   51.2   8.2e-08 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   LC575944.1           -          cm        1       91      689      778      +    no    1 0.56   0.0   45.5   8.5e-07 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   LC575944.1           -          cm        1       74      691      774      +    no    1 0.58   0.0   23.5   0.00038 !   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984407.1           -          cm        1       91      899      808      -    no    1 0.64   0.0   89.1   1.4e-14 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984407.1           -          cm        1       91      682      770      +    no    1 0.70   0.0   75.0   4.6e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984407.1           -          cm        1       74      897      813      -    no    1 0.65   0.0   15.7     0.024 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984408.1           -          cm        1       91      904      810      -    no    1 0.64   0.0   89.7   1.1e-14 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984408.1           -          cm        1       91      684      772      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984408.1           -          cm        1       74      902      815      -    no    1 0.65   0.0   14.9     0.037 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984409.1           -          cm        1       91      902      810      -    no    1 0.66   0.0   91.2   6.1e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984409.1           -          cm        1       91      684      772      +    no    1 0.70   0.0   76.0   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984409.1           -          cm        1       74      900      814      -    no    1 0.67   0.0   14.3     0.051 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984410.1           -          cm        1       91      901      810      -    no    1 0.64   0.0   92.3     4e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984410.1           -          cm        1       91      684      772      +    no    1 0.67   0.0   75.6   3.6e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984410.1           -          cm        1       74      899      815      -    no    1 0.65   0.0   15.3     0.029 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984411.1           -          cm        1       91      904      810      -    no    1 0.64   0.0   89.7   1.1e-14 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984411.1           -          cm        1       91      684      772      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984411.1           -          cm        1       74      902      815      -    no    1 0.65   0.0   14.9     0.037 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984412.1           -          cm        1       91      902      810      -    no    1 0.67   0.0   92.3   3.9e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984412.1           -          cm        1       91      684      772      +    no    1 0.69   0.0   76.1     3e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984412.1           -          cm        1       74      900      815      -    no    1 0.67   0.0   15.2     0.032 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984413.1           -          cm        1       91      902      809      -    no    1 0.65   0.0   90.9   7.1e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984413.1           -          cm        1       91      683      771      +    no    1 0.67   0.0   72.2   1.5e-11 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984413.1           -          cm        1       74      685      769      +    no    1 0.69   0.0   21.4    0.0012 !   HDV ribozyme from F. prausnitzii
HDV-F-prausnitzii    RF02682   MN984413.1           -          cm        1       74      900      814      -    no    1 0.66   0.0   15.0     0.034 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984414.1           -          cm        1       91      901      810      -    no    1 0.64   0.0   92.3     4e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984414.1           -          cm        1       91      684      772      +    no    1 0.70   0.0   75.0   4.6e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984414.1           -          cm        1       74      899      815      -    no    1 0.65   0.0   15.3     0.029 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984415.1           -          cm        1       91      904      812      -    no    1 0.67   0.0   91.9   4.6e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984415.1           -          cm        1       91      686      774      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984415.1           -          cm        1       74      902      817      -    no    1 0.66   0.0   13.4     0.081 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984416.1           -          cm        1       91      902      810      -    no    1 0.65   0.0   91.9   4.7e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984416.1           -          cm        1       91      684      772      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984416.1           -          cm        1       74      900      815      -    no    1 0.65   0.0   15.2     0.031 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984417.1           -          cm        1       91      903      811      -    no    1 0.65   0.0   91.9   4.7e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984417.1           -          cm        1       91      686      773      +    no    1 0.68   0.0   73.0   1.1e-11 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984417.1           -          cm        1       74      901      816      -    no    1 0.65   0.0   15.2     0.031 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984418.1           -          cm        1       91      903      811      -    no    1 0.67   0.0   92.3   3.9e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984418.1           -          cm        1       91      685      773      +    no    1 0.70   0.0   75.7   3.5e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984418.1           -          cm        1       74      901      816      -    no    1 0.67   0.0   15.2     0.032 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984419.1           -          cm        1       91      906      814      -    no    1 0.65   0.0   91.9   4.7e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984419.1           -          cm        1       91      688      776      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984419.1           -          cm        1       74      904      819      -    no    1 0.65   0.0   15.2     0.031 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984420.1           -          cm        1       91      896      804      -    no    1 0.67   0.0   91.5   5.4e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984420.1           -          cm        1       91      679      766      +    no    1 0.68   0.0   73.0     1e-11 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984420.1           -          cm        1       74      894      809      -    no    1 0.66   0.0   15.2     0.031 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984421.1           -          cm        1       91      906      814      -    no    1 0.65   0.0   91.9   4.8e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984421.1           -          cm        1       91      688      776      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984421.1           -          cm        1       74      904      819      -    no    1 0.65   0.0   15.2     0.032 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984422.1           -          cm        1       91      907      814      -    no    1 0.64   0.0   88.7   1.7e-14 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984422.1           -          cm        1       91      688      776      +    no    1 0.69   0.0   76.1   3.1e-12 !   Hepatitis delta virus ribozyme
HDV-F-prausnitzii    RF02682   MN984422.1           -          cm        1       74      905      818      -    no    1 0.65   0.0   15.5     0.027 ?   HDV ribozyme from F. prausnitzii
HDV_ribozyme         RF00094   MN984423.1           -          cm        1       91      898      805      -    no    1 0.64   0.0   90.8   7.3e-15 !   Hepatitis delta virus ribozyme
HDV_ribozyme         RF00094   MN984423.1           -          cm        1       91      679      767      +    no    1 0.69   0.0   73.5   8.6e-12 !   Hepatitis delta virus ribozyme
